"id. Antwort ID","submitdate. Datum Abgeschickt","lastpage. Letzte Seite","startlanguage. Start-Sprache","seed. Zufallsgeneratorstartwert","startdate. Datum gestartet","datestamp. Datum letzte Aktivität","TT1. Wie wichtig sind Ihnen Sicherheits- und Datenschutzaspekte bei der Auswahl von Tools für den digitalen Unterricht?","TT2[SQ003]. Bitte geben Sie an, in welchem Ausmaß jedes der aufgeführten technischen Probleme Ihre Lernerfahrung beeinträchtigt hat. [Sehr schlechte Audioqualität bei Live-Streams]","TT2[SQ002]. Bitte geben Sie an, in welchem Ausmaß jedes der aufgeführten technischen Probleme Ihre Lernerfahrung beeinträchtigt hat. [Sehr schlechte Videoqualität bei Live-Streams]","TT2[SQ005]. Bitte geben Sie an, in welchem Ausmaß jedes der aufgeführten technischen Probleme Ihre Lernerfahrung beeinträchtigt hat. [Benachrichtigungen via Anwendungen kommen nicht rechtzeitig an]","TT2[SQ001]. Bitte geben Sie an, in welchem Ausmaß jedes der aufgeführten technischen Probleme Ihre Lernerfahrung beeinträchtigt hat. [Anwendungen reagieren nur langsam oder bleiben hängen]","TT2[SQ006]. Bitte geben Sie an, in welchem Ausmaß jedes der aufgeführten technischen Probleme Ihre Lernerfahrung beeinträchtigt hat. [Das Herunterladen von Dateien ist extrem langsam oder schlägt fehl]","TT2[SQ004]. Bitte geben Sie an, in welchem Ausmaß jedes der aufgeführten technischen Probleme Ihre Lernerfahrung beeinträchtigt hat. [Das Hochladen von Dateien ist extrem langsam oder schlägt fehl]","TT3. Falls es andere technischen Probleme gab, die ihre Lernerfahrung beeinträchtigt haben, geben Sie diese bitte unten an.","TT4. Haben Sie für Ihr Studium eigenständig zusätzliche Tools benutzt, die in den Lehrveranstaltungen nicht verwendet wurden? ","TT5. Bitte geben Sie diese Tools unten an.","K1. Wie zufrieden sind Sie mit der Verfügbarkeit/Erreichbarkeit der Dozierenden insgesamt? Geben Sie in der Kommentarsektion gerne die Gründe für Ihre Antwort ein. ","K1[comment]. Wie zufrieden sind Sie mit der Verfügbarkeit/Erreichbarkeit der Dozierenden insgesamt? Geben Sie in der Kommentarsektion gerne die Gründe für Ihre Antwort ein.  [Kommentar]","K2. Wie zufrieden sind Sie mit der Kommunikation der Dozierenden bezüglich der Studien- und Prüfungsleistungen insgesamt? Geben Sie in der Kommentarsektion gerne die Gründe für Ihre Antwort ein. ","K2[comment]. Wie zufrieden sind Sie mit der Kommunikation der Dozierenden bezüglich der Studien- und Prüfungsleistungen insgesamt? Geben Sie in der Kommentarsektion gerne die Gründe für Ihre Antwort ein.  [Kommentar]","K3. Wie zufrieden sind Sie mit der Häufigkeit und Qualität der Interaktionen mit Kommiliton:innen? Geben Sie in der Kommentarsektion gerne die Gründe für Ihre Antwort ein. ","K3[comment]. Wie zufrieden sind Sie mit der Häufigkeit und Qualität der Interaktionen mit Kommiliton:innen? Geben Sie in der Kommentarsektion gerne die Gründe für Ihre Antwort ein.  [Kommentar]","K4E. Das IDH ist bemüht, in der Pandemiezeit auch jenseits von Lehrveranstaltungen mit den Studierenden in Kontakt zu bleiben. Mit diesem Ziel vor Augen haben wir z. B. einen Institutsaccount auf Instagram eingerichtet und Interviews mit Institutsmitarbeitenden und -Alumni/Alumnae im Podcast-Format auf unterschiedlichen Plattformen veröffentlicht. Mit den folgenden Fragen möchten wir nun herausfinden, wie wirksam dieser Einsatz war und wie wir ihn in der Zukunft verbessern können. ","K4[SQ1]. Geben Sie bitte an, ob Sie die Aktivitäten des IDH auf den genannten Plattformen verfolgen.  [Instagram (@idh.uni.koeln)]","K4[SQ2]. Geben Sie bitte an, ob Sie die Aktivitäten des IDH auf den genannten Plattformen verfolgen.  [Facebook (@idhkoeln)]","K4[SQ3]. Geben Sie bitte an, ob Sie die Aktivitäten des IDH auf den genannten Plattformen verfolgen.  [Twitter (@IdhTweets)]","K4[SQ4]. Geben Sie bitte an, ob Sie die Aktivitäten des IDH auf den genannten Plattformen verfolgen.  [YouTube (IDH UniKoeln)]","K4[SQ5]. Geben Sie bitte an, ob Sie die Aktivitäten des IDH auf den genannten Plattformen verfolgen.  [Spotify (Institut für Digital Humanities)]","K4[SQ6]. Geben Sie bitte an, ob Sie die Aktivitäten des IDH auf den genannten Plattformen verfolgen.  [Apple Podcasts (Institut für Digital Humanities)]","K5. Wie zufrieden sind Sie mit den Inhalten auf den oben genannten Social Media-Kanälen des IDH? Geben Sie in der Kommentarsektion gerne die Gründe für Ihre Antwort ein. ","K5[comment]. Wie zufrieden sind Sie mit den Inhalten auf den oben genannten Social Media-Kanälen des IDH? Geben Sie in der Kommentarsektion gerne die Gründe für Ihre Antwort ein.  [Kommentar]","K6. Welche (weiteren) Inhalte würden Sie auf den Social Media-Kanälen des IDH zukünftig gerne sehen? ","K7. Haben Sie weitere Anmerkungen/Vorschläge zu der Social Media-Präsenz des IDH (z. B. zum/zur Design, Häufigkeit, Timing, Informationsgehalt etc. der Posts)? ","AB1. Wie oft hatten Sie im vergangenen Semester insgesamt den Bedarf, Abgabefristen zu verlängern? ","AB4. Wie schätzen Sie das Verhältnis zwischen der angesetzten und der tatsächlichen Arbeitsbelastung insgesamt ein? ","SPL1. Welche Erwartungen hatten/haben Sie bezüglich der Studien- und Prüfungsleistungen im vergangenen Semester? ","SPL2. Haben sich Ihre Erwartungen bezüglich der Studien- und Prüfungsleistungen bisher bestätigt? Geben Sie in der Kommentarsektion gerne die Gründe für Ihre Antwort ein. ","SPL2[comment]. Haben sich Ihre Erwartungen bezüglich der Studien- und Prüfungsleistungen bisher bestätigt? Geben Sie in der Kommentarsektion gerne die Gründe für Ihre Antwort ein.  [Kommentar]","Z1[SQ002]. Geben Sie bitte an, inwiefern Sie Zugang zu der aufgeführten Ausstattung für die Teilnahme am digitalen Unterricht haben.  [Stabile Internetverbindung]","Z1[SQ001]. Geben Sie bitte an, inwiefern Sie Zugang zu der aufgeführten Ausstattung für die Teilnahme am digitalen Unterricht haben.  [Funktionsfähiger Computer (Laptop oder PC)]","Z1[SQ004]. Geben Sie bitte an, inwiefern Sie Zugang zu der aufgeführten Ausstattung für die Teilnahme am digitalen Unterricht haben.  [Kopfhörer]","Z1[SQ005]. Geben Sie bitte an, inwiefern Sie Zugang zu der aufgeführten Ausstattung für die Teilnahme am digitalen Unterricht haben.  [Mikrofon]","Z1[SQ003]. Geben Sie bitte an, inwiefern Sie Zugang zu der aufgeführten Ausstattung für die Teilnahme am digitalen Unterricht haben.  [Webcam]","Z2. Inwiefern werden Sie anderweitig beeinträchtigt oder behindert, am digitalen Unterricht teilzunehmen?","PSS1[SQ1]. Werden Sie durch persönliche Umstände verhindert, regelmäßig am digitalen Unterricht teilzunehmen? Wenn ja, durch welche? [Nein]","PSS1[SQ3]. Werden Sie durch persönliche Umstände verhindert, regelmäßig am digitalen Unterricht teilzunehmen? Wenn ja, durch welche? [Ja, kein/eingeschränkter Zugang zu einem geeigneten Arbeitsplatz]","PSS1[SQ2]. Werden Sie durch persönliche Umstände verhindert, regelmäßig am digitalen Unterricht teilzunehmen? Wenn ja, durch welche? [Ja, Sorgeverantwortung (Kinder, Pflege)]","PSS1[SQ4]. Werden Sie durch persönliche Umstände verhindert, regelmäßig am digitalen Unterricht teilzunehmen? Wenn ja, durch welche? [Ja, finanzielle Belastungen]","PSS1[SQ5]. Werden Sie durch persönliche Umstände verhindert, regelmäßig am digitalen Unterricht teilzunehmen? Wenn ja, durch welche? [Ja, körperliche Belastungen]","PSS1[SQ6]. Werden Sie durch persönliche Umstände verhindert, regelmäßig am digitalen Unterricht teilzunehmen? Wenn ja, durch welche? [Ja, psychische Belastungen]","PSS1[SQ7]. Werden Sie durch persönliche Umstände verhindert, regelmäßig am digitalen Unterricht teilzunehmen? Wenn ja, durch welche? [Keine Antwort]","PSS1[other]. Werden Sie durch persönliche Umstände verhindert, regelmäßig am digitalen Unterricht teilzunehmen? Wenn ja, durch welche? [Sonstiges]","PSS2[SQ1]. Geben Sie bitte an, wie Sie den Einfluss des digitalen Unterrichts auf die folgenden Aspekte bei sich einschätzen.  [Konzentrationsfähigkeit]","PSS2[SQ2]. Geben Sie bitte an, wie Sie den Einfluss des digitalen Unterrichts auf die folgenden Aspekte bei sich einschätzen.  [Motivation]","PSS2[SQ4]. Geben Sie bitte an, wie Sie den Einfluss des digitalen Unterrichts auf die folgenden Aspekte bei sich einschätzen.  [Energie]","PSS2[SQ3]. Geben Sie bitte an, wie Sie den Einfluss des digitalen Unterrichts auf die folgenden Aspekte bei sich einschätzen.  [Zeitliche Verfügbarkeit]","PSS3. Geben Sie bitte an, wo Sie sich in der Zeit des digitalen Unterrichts auf der Skala einordnen würden. ","PSS4[SQ1]. Geben Sie bitte an, inwiefern die folgenden Aussagen auf Sie zutreffen. [Die Dozierenden haben auf meine persönliche Situation Rücksicht genommen.]","PSS4[SQ2]. Geben Sie bitte an, inwiefern die folgenden Aussagen auf Sie zutreffen. [Mir wurde von den Dozierenden (oder vom Studienberater) bei Bedarf Hilfe angeboten (z. B. Weiterleitung an eine geeignete Beratungs-/Hilfestelle, Verweis auf hilfreiche Informationen etc.)]","A1. In welchem Fachsemester studieren Sie? ","A2. Mussten Sie aufgrund des Pandemiegeschehens ihre Studienzeit verlängern? ","A3. Haben sich Ihre allgemeinen Erwartungen an das vergangene Semester bestätigt? Geben Sie in der Kommentarsektion gerne die Gründe für Ihre Antwort ein. ","A3[comment]. Haben sich Ihre allgemeinen Erwartungen an das vergangene Semester bestätigt? Geben Sie in der Kommentarsektion gerne die Gründe für Ihre Antwort ein.  [Kommentar]","A4. Welche Hoffnungen und Befürchtungen haben Sie für das aktuelle Semester? ","A5. Wie zufrieden sind Sie insgesamt mit der digitalen Lehre am Institut für Digital Humanities?  ","A6. Haben Sie weitere Anmerkungen oder Vorschläge über die digitale Lehre am Institut für Digital Humanities? ","interviewtime. Gesamtzeit","groupTime11976. Gruppenzeit: Tools und Technik","TT1Time. Fragenzeit: TT1","TT2Time. Fragenzeit: TT2","TT3Time. Fragenzeit: TT3","TT4Time. Fragenzeit: TT4","TT5Time. Fragenzeit: TT5","groupTime11979. Gruppenzeit: Kommunikation","K1Time. Fragenzeit: K1","K2Time. Fragenzeit: K2","K3Time. Fragenzeit: K3","K4ETime. Fragenzeit: K4E","K4Time. Fragenzeit: K4","K5Time. Fragenzeit: K5","K6Time. Fragenzeit: K6","K7Time. Fragenzeit: K7","groupTime11980. Gruppenzeit: Arbeitsbelastung","AB1Time. Fragenzeit: AB1","AB4Time. Fragenzeit: AB4","groupTime11981. Gruppenzeit: Studien- und Prüfungsleistungen","SPL1Time. Fragenzeit: SPL1","SPL2Time. Fragenzeit: SPL2","groupTime11977. Gruppenzeit: Zugänglichkeit","Z1Time. Fragenzeit: Z1","Z2Time. Fragenzeit: Z2","groupTime11982. Gruppenzeit: Psychosoziale Situation","PSS1Time. Fragenzeit: PSS1","PSS2Time. Fragenzeit: PSS2","PSS3Time. Fragenzeit: PSS3","PSS4Time. Fragenzeit: PSS4","groupTime11983. Gruppenzeit: Allgemein","A1Time. Fragenzeit: A1","A2Time. Fragenzeit: A2","A3Time. Fragenzeit: A3","A4Time. Fragenzeit: A4","A5Time. Fragenzeit: A5","A6Time. Fragenzeit: A6"
"21","2021-04-15 10:59:02","7","de","2696574","2021-04-15 10:50:17","2021-04-15 10:59:02","Eher wichtig","Eher wenig","Eher wenig","Eher wenig","Überhaupt nicht","Überhaupt nicht","Überhaupt nicht","","Ja","Discord, YouTube, Photoshop, Premiere Pro, Final Cut Pro","Keine Antwort","","Eher zufrieden","","Vollkommen zufrieden","","","Ja","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich kein Interesse daran habe","Nein, weil mir der IDH-Account auf dieser Plattform nicht bekannt war","Nein, weil mir der IDH-Account auf dieser Plattform nicht bekannt war","Weder noch","","Aktives SoMe Team, Redaktion die wöchentliche Posts zu relevanten Dingen bezüglich der Studiengänge und der Universität.","","Ein- bis zweimal","Die tatsächliche und die angesetzte Arbeitsbelastung waren genau gleich","überall das beste was ich geben kann","Nein, die Leistungen waren etwas schlechter als erwartet","Frustriert, obwohl ich mir den Arsch aufgerissen habe. Aber nicht schlecht.","Habe meistens Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","Gar nicht.","N/A","N/A","N/A","N/A","N/A","N/A","Ja","","geringe Minderung","keine Veränderung","geringe Minderung","starke Erhöhung","Ich bin im Studium weder überfordert, noch unterfordert","Trifft eher zu","Trifft vollkommen zu","2. Fachsemester","Nein","Ja, das Semester war genau so wie erwartet","","Panische Angst vor JavaScript. Außerdem ist es sehr schwierig sich mit Kommilitone*innen online zu bestimmten Zeiten zum gemeinsamen Arbeiten zu treffen.","Eher zufrieden","","530.13","76.22","","","","","","94.81","","","","","","","","","23.65","","","47.81","","","19.78","","","61.1","","","","","206.76","","","","","",""
"22","2021-04-15 10:55:09","7","de","900849410","2021-04-15 10:50:35","2021-04-15 10:55:09","Eher wichtig","Überhaupt nicht","Überhaupt nicht","Überhaupt nicht","Eher wenig","Eher viel","Eher wenig","","Keine Antwort","","Die Verfügbarkeit hat sich etwas erhöht","Digitale Erreichbarkeit ist wunderbar","Vollkommen zufrieden","","Eher zufrieden","","","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich diese Plattform generell nicht benutze","Ja","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil mir der IDH-Account auf dieser Plattform nicht bekannt war","Eher zufrieden","","","","Ein- bis zweimal","Die tatsächliche und die angesetzte Arbeitsbelastung waren genau gleich","Anpassung an digitale Lehre, keine undurchdachte Digitalisierung von Papier-Prüfungen. Dies hat auch stattgefunden - es ist Quatsch, eine klassische Klausur am Rechner zu schreiben. Es ist viel sinnvoller, projektbasierte Aufgaben zu machen.","Ja, die Leistungen waren genau so wie erwartet","","Habe immer Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","","Nein","Nein","Ja","Nein","Nein","Ja","Nein","","geringe Erhöhung","geringe Erhöhung","keine Veränderung","starke Erhöhung","Ich bin im Studium weder überfordert, noch unterfordert","Trifft vollkommen zu","Trifft eher zu","Keine Antwort","Keine Antwort","Nein, das Semester war etwas besser als erwartet","","Zwang, auch mit Infektionsgefahr zu Präsenzprüfungen zu müssen, weil Dozenten unbedingt klassische Präsenzklausuren schreiben wollen.","Eher zufrieden","","275.02","29","","","","","","58.25","","","","","","","","","10.22","","","66.19","","","19.04","","","46.95","","","","","45.37","","","","","",""
"23","2021-04-15 11:24:38","7","de","1486398038","2021-04-15 10:52:11","2021-04-15 11:24:38","Sehr wichtig","Eher wenig","Eher wenig","Eher wenig","Eher wenig","Eher viel","Eher wenig","Das WLAN bei mir zu Hause. Wenn's ausfällt, fällt es eben aus.","Nein","","Die Verfügbarkeit hat sich etwas erhöht","","Weder noch","(1) Ich fand es ein wenig verwirrend als es in BSI 2 hieß, dass wir uns die Meilensteine, die wir im Seminar erreichen sollen, selbst einplanen können. Im nächsten Satz wurden uns dann konkrete Abgabedaten für die Meilensteine genannt.

(2) Bei Abgabe Seminarleistung in BSI1 hieß es am Anfang, dass die fertige Webseite und der Upload bei Ilias Teil der Prüfung sind. Das Hochladen auf den Server wurde explizit als nicht relevant für die Prüfungsleistung beschrieben. Plötzlich war es dann doch relevant und einem Kommilitonen wurde mitgeteilt, dass es als nicht bestanden gilt, wenn die Webseite auf dem Server nicht funktioniert (Er hatte die Seite auf den Server geladen, aber es funktionierte nicht ganz). Ihm wurde Zeit gegeben, die Webseite auf dem Server ans Laufen zu bekommen. Dennoch finde ich die Kommunikation verwirrend, wenn es erst heißt, dass es nicht relevant ist und dann nach der Abgabefrist eine 180°-Drehung vollzogen wird.","Eher zufrieden","Ich finde gut, ein paar Kommilitonen haben da etwas auf die Beine gestellt, sodass wir auch außerhalb der Seminare Videocalls haben können.","","Ja","Nein, weil ich diese Plattform generell nicht benutze","Keine Antwort","Nein, weil mir der IDH-Account auf dieser Plattform nicht bekannt war","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich diese Plattform generell nicht benutze","Weder noch","Aktuell komme ich nicht dazu den Podcast zu hören, finde es aber eine coole Sache. Ich weiß nicht, wie es wäre, wenn die ganze Social-Media-Kommunikation wegfallen würde. ","","","Keine Antwort","Die tatsächliche Arbeitsbelastung war viel höher als die angesetzte","Lässt sich schwer sagen, ich fände es besser, wenn es weniger gewesen wäre, aber ich habe erwartet, dass es etwas zu viel sein wird.","Nein, die Leistungen waren etwas schlechter als erwartet","Wie oben erwähnt: Ich fand es etwas zu viel. Das mag meine Zeitplanung sein, aber ich habe manchmal den Eindruck, dass Dozierende vergessen, dass viele Student*innen diese Themen zum ersten Mal behandeln und nebenbei auch noch arbeiten müssen. 
Sicher gibt es auch Student*innen, die durch Corona psychisch zusätzlich belastet sind (trifft auf mich nicht zu, aber ich glaube, ein paar Kommilitonen leiden an der aktuellen Situation).","Habe meistens Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","Das ist keine Behinderung der Teilnahme, aber irgendwann kann ich mich nicht mehr konzentrieren, wenn ich in Zoom-Meetings bin.
Und irgendwie wäre es schöner in der Uni zu sein und nicht alles in einem Zimmer, am gleichen Bildschirm und auf dem gleichen Stuhl zu machen. Aber das ist aktuell notwendig. ","Ja","N/A","N/A","N/A","N/A","N/A","N/A","","geringe Minderung","geringe Erhöhung","geringe Minderung","geringe Erhöhung","Ich bin mit dem Studium etwas überfordert","Trifft eher zu","Keine Antwort","2. Fachsemester","Nein","Nein, das Semester war etwas besser als erwartet","Ich sehe auch Vorteile in der digitalen Kommunikation. Als Introvertierter Mensch habe ich den Eindruck, dass ich durch Videos leichter wahrgenommen werde, auch wenn ich still bin (ich hab die Kamera an).
Ich glaube, es liegt auch am Studiengang, dass das Studium so gut funktioniert. Schließlich studieren wir alle etwas mit IT","Ich fürchte, es wird mehr Stoff sein und irgendwie nicht direkt besser, als der Winter. Wir sind ja immer noch in dieser Pandemie und meine Internetverbindung bleibt so, wie sie ist. Ich hoffe, dass es zum Winter wieder besser wird.","Eher zufrieden","Es ist eine Mehrbelastung für Dozierende und ich verstehe, dass man gerne alle in den Live-Zoom-Sessions hat und dass es Datenschutzrechtlich schwierig, aber nicht unmöglich ist, dennoch frage ich mich manchmal, ob es nicht sinnvoll wäre, wenn alle Veranstaltungen auch als Video verfügbar wären. Denn manchmal geht das Internet einfach nicht. Andererseits denke ich, wenn wir Präsenzlehre hätten und ich krank wäre, könnte ich ja auch nicht auf eine Aufzeichnung zurückgreifen, sondern müsste alles eigenständig nacharbeiten.","1930.33","177.99","","","","","","609.42","","","","","","","","","36.79","","","284.11","","","318.14","","","71.3","","","","","432.58","","","","","",""
"24","","0","de","1392923006","2021-04-15 10:54:59","2021-04-15 10:54:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25","","0","de","1066586857","2021-04-15 11:00:37","2021-04-15 11:00:37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26","2021-04-15 11:14:34","7","de","56935752","2021-04-15 11:09:30","2021-04-15 11:14:34","Sehr wichtig","Eher wenig","Eher wenig","Eher wenig","Eher wenig","Eher wenig","Eher wenig","","Ja","udemy","Die Verfügbarkeit hat sich nicht verändert","","Eher unzufrieden","","Weder noch","","","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich diese Plattform generell nicht benutze","Keine Antwort","","","Einheitliches Design
Keine komischen Bilder 
Praxisbezug
Infos zu aktuellen Forschungen auch von PatnerUnis usw.","Nie","Die tatsächliche Arbeitsbelastung war viel höher als die angesetzte","","Nein, die Leistungen waren etwas schlechter als erwartet","","Habe meistens Zugang dazu","Habe meistens Zugang dazu","Habe meistens Zugang dazu","Habe meistens Zugang dazu","Habe meistens Zugang dazu","","Nein","Nein","Ja","Nein","Nein","Ja","Nein","","starke Minderung","starke Minderung","starke Minderung","starke Minderung","Ich bin mit dem Studium etwas überfordert","Trifft eher nicht zu","Trifft eher nicht zu","Keine Antwort","Ja","Ja, das Semester war genau so wie erwartet","","","Keine Antwort","","306.96","76.49","","","","","","100.68","","","","","","","","","18.52","","","18.54","","","16.53","","","39.94","","","","","36.26","","","","","",""
"27","","1","de","260187061","2021-04-15 11:23:11","2021-04-15 11:25:02","Sehr wichtig","Eher wenig","Eher wenig","Überhaupt nicht","Eher wenig","Eher wenig","Überhaupt nicht","","Nein","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","111.65","111.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"28","2021-04-15 11:32:13","7","de","1377494856","2021-04-15 11:25:40","2021-04-15 11:32:13","Eher wichtig","Eher wenig","Eher wenig","Überhaupt nicht","Eher viel","Überhaupt nicht","Eher wenig","","Nein","","Die Verfügbarkeit hat sich etwas erhöht","","Vollkommen zufrieden","","Eher unzufrieden","","","Nein, weil mir der IDH-Account auf dieser Plattform nicht bekannt war","Nein, weil mir der IDH-Account auf dieser Plattform nicht bekannt war","Nein, weil ich diese Plattform generell nicht benutze","Ja","Nein, weil mir der IDH-Account auf dieser Plattform nicht bekannt war","Nein, weil ich diese Plattform generell nicht benutze","Keine Antwort","","","","Nie","Die tatsächliche Arbeitsbelastung war etwas höher als die angesetzte","","Keine Antwort","","Habe immer Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","","Ja","N/A","N/A","N/A","N/A","N/A","N/A","","geringe Erhöhung","geringe Minderung","keine Veränderung","geringe Erhöhung","Ich bin im Studium weder überfordert, noch unterfordert","Keine Antwort","Keine Antwort","7. Fachsemester oder höher","Ja","Ja, das Semester war genau so wie erwartet","","","Eher zufrieden","","396.54","105.22","","","","","","102.09","","","","","","","","","30.94","","","22.54","","","25.58","","","66.54","","","","","43.63","","","","","",""
"29","","1","de","842281381","2021-04-15 11:50:24","2021-04-15 11:53:02","Sehr wichtig","Eher viel","Eher viel","Eher wenig","Eher viel","Eher wenig","Eher wenig","","Keine Antwort","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","158.68","158.68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"30","2021-04-15 11:57:10","7","de","375357107","2021-04-15 11:52:27","2021-04-15 11:57:10","Sehr wichtig","Keine Antwort","Keine Antwort","Keine Antwort","Keine Antwort","Keine Antwort","Keine Antwort","","Keine Antwort","","Keine Antwort","","Keine Antwort","","Keine Antwort","","","Nein, weil mir der IDH-Account auf dieser Plattform nicht bekannt war","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil mir der IDH-Account auf dieser Plattform nicht bekannt war","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich diese Plattform generell nicht benutze","Keine Antwort","","","","Keine Antwort","Keine Antwort","","Nein, die Leistungen waren viel schlechter als erwartet","","Habe meistens Zugang dazu","Habe meistens Zugang dazu","Habe immer Zugang dazu","Habe selten Zugang dazu","Habe selten Zugang dazu","","Nein","Ja","Nein","Ja","Nein","Ja","Nein","","starke Erhöhung","geringe Erhöhung","keine Veränderung","Keine Antwort","Ich bin mit dem Studium etwas überfordert","Keine Antwort","Keine Antwort","7. Fachsemester oder höher","Ja","Nein, das Semester war viel schlechter als erwartet","","","Eher unzufrieden","","284.95","45.86","","","","","","78","","","","","","","","","15.8","","","30.01","","","24.67","","","56.42","","","","","34.19","","","","","",""
"31","","3","de","180237501","2021-04-15 11:58:29","2021-04-15 12:01:02","Sehr wichtig","Eher wenig","Eher wenig","Eher wenig","Eher viel","Eher wenig","Eher wenig","","Keine Antwort","","Die Verfügbarkeit hat sich etwas erhöht","","Eher zufrieden","","Eher zufrieden","","","Nein, weil ich kein Interesse daran habe","Nein, weil ich kein Interesse daran habe","Nein, weil ich kein Interesse daran habe","Nein, weil ich kein Interesse daran habe","Nein, weil ich kein Interesse daran habe","Nein, weil ich kein Interesse daran habe","Keine Antwort","","","","Des Öfteren","Die tatsächliche Arbeitsbelastung war viel höher als die angesetzte","","","","","","","","","","N/A","N/A","N/A","N/A","N/A","N/A","N/A","","","","","","","","","","","","","","","","154.71","80.54","","","","","","55.4","","","","","","","","","18.77","","","","","","","","","","","","","","","","","","","",""
"32","2021-04-15 12:08:00","7","de","571348203","2021-04-15 12:03:39","2021-04-15 12:08:00","Eher nicht wichtig","Eher viel","Eher wenig","Eher viel","Eher viel","Eher wenig","Eher wenig","","Ja","YouTube , Trello, WhatsApp ","Die Verfügbarkeit hat sich etwas verringert","","Eher unzufrieden","","Eher unzufrieden","","","Keine Antwort","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil ich diese Plattform generell nicht benutze","Nein, weil mir der IDH-Account auf dieser Plattform nicht bekannt war","Nein, weil mir der IDH-Account auf dieser Plattform nicht bekannt war","Nein, weil mir der IDH-Account auf dieser Plattform nicht bekannt war","Weder noch","","","","Nie","Die tatsächliche Arbeitsbelastung war viel höher als die angesetzte","","Ja, die Leistungen waren genau so wie erwartet","","Habe meistens Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","Habe immer Zugang dazu","","Nein","Nein","Nein","Nein","Nein","Ja","Nein","","starke Minderung","geringe Minderung","starke Minderung","starke Erhöhung","Ich bin mit dem Studium etwas überfordert","Weder noch","Weder noch","6. Fachsemester","Ja","Nein, das Semester war etwas schlechter als erwartet","","","Eher unzufrieden","","263.22","64.16","","","","","","79.03","","","","","","","","","17.15","","","17.7","","","21.16","","","41.65","","","","","22.37","","","","","",""
